Bacterial_Species,Prevalence,Cohort
Lactobacillus_algidus,0.01485148514851485,American
Lactobacillus_camelliae,0.009900990099009901,American
Lactobacillus_ceti,0.0049504950495049506,American
Lactobacillus_concavus,0.0049504950495049506,American
Lactobacillus_crispatus,0.04950495049504951,American
Lactobacillus_delbrueckii,0.01485148514851485,American
Lactobacillus_equi,0.009900990099009901,American
Lactobacillus_fermentum,0.0049504950495049506,American
Lactobacillus_gasseri,0.009900990099009901,American
Lactobacillus_helveticus,0.009900990099009901,American
Lactobacillus_iners,0.07425742574257425,American
Lactobacillus_jensenii,0.034653465346534656,American
Lactobacillus_johnsonii,0.01485148514851485,American
Lactobacillus_mucosae,0.01485148514851485,American
Lactobacillus_murinus,0.0049504950495049506,American
Lactobacillus_paracasei,0.0049504950495049506,American
Lactobacillus_pobuzihii,0.0049504950495049506,American
Lactobacillus_reuteri,0.009900990099009901,American
Lactobacillus_rhamnosus,0.009900990099009901,American
Lactobacillus_rogosae,0.9603960396039604,American
Lactobacillus_ruminis,0.3564356435643564,American
Lactobacillus_sanfranciscensis,0.0049504950495049506,American
Lactobacillus_sp_BHWM-4,0.0049504950495049506,American
Lactobacillus_sp_CBA3605,0.0049504950495049506,American
Lactococcus_lactis,0.43564356435643564,American
Lactonifactor_longoviformis,0.8861386138613861,American
Lagierella_massiliensis,0.024752475247524754,American
Lautropia_mirabilis,0.07920792079207921,American
Lawsonella_clevelandensis,0.024752475247524754,American
Leclercia_sp_LSNIH1,0.0049504950495049506,American
Lelliottia_nimipressuralis,0.019801980198019802,American
Lentisphaera_araneosa,0.009900990099009901,American
Leptotrichia_buccalis,0.0049504950495049506,American
Leptotrichia_sp_oral_taxon_212,0.0049504950495049506,American
Leptotrichia_sp_oral_taxon_498,0.04455445544554455,American
Leptotrichia_trevisanii,0.0049504950495049506,American
Leptotrichia_wadei,0.019801980198019802,American
Leuconostoc_citreum,0.009900990099009901,American
Leuconostoc_garlicum,0.0049504950495049506,American
Leuconostoc_gelidum,0.0049504950495049506,American
Leuconostoc_lactis,0.0049504950495049506,American
Leuconostoc_mesenteroides,0.0049504950495049506,American
Levyella_massiliensis,0.6336633663366337,American
Libanicoccus_massiliensis,0.2722772277227723,American
Lutispora_thermophila,0.07920792079207921,American
Mageeibacillus_indolicus,0.5247524752475248,American
Mailhella_massiliensis,0.12376237623762376,American
Maricaulis_salignorans,0.0049504950495049506,American
Mariniphaga_anaerophila,0.3564356435643564,American
Marinobacter_mobilis,0.0049504950495049506,American
Martelella_mediterranea,0.0049504950495049506,American
Marvinbryantia_formatexigens,0.905940594059406,American
Massilimaliae_massiliensis,0.4900990099009901,American
Massilimicrobiota_timonensis,0.6237623762376238,American
Massilioclostridium_coli,0.9603960396039604,American
Mediterranea_massiliensis,1.0,American
Megamonas_funiformis,0.08415841584158416,American
Megamonas_hypermegale,0.0297029702970297,American
Megasphaera_cerevisiae,0.039603960396039604,American
Megasphaera_elsdenii,0.06930693069306931,American
Megasphaera_genomosp_type_1,0.0297029702970297,American
Megasphaera_hexanoica,0.034653465346534656,American
Megasphaera_massiliensis,0.04950495049504951,American
Megasphaera_micronuciformis,0.11386138613861387,American
Megasphaera_paucivorans,0.0049504950495049506,American
Megasphaera_stantonii,0.04950495049504951,American
Merdibacter_massiliensis,0.9257425742574258,American
Merdimonas_faecis,0.905940594059406,American
Mesoplasma_entomophilum,0.01485148514851485,American
Mesoplasma_lactucae,0.0049504950495049506,American
Mesorhizobium_plurifarium,0.15346534653465346,American
Methylobacterium_brachiatum,0.009900990099009901,American
Methylobacterium_oryzae,0.0049504950495049506,American
Methylobacterium_phyllosphaerae,0.0049504950495049506,American
Methylobacterium_phyllostachyos,0.0049504950495049506,American
Methylobacterium_sp_XJLW,0.0049504950495049506,American
Methylocaldum_marinum,0.009900990099009901,American
Micavibrio_aeruginosavorus,0.009900990099009901,American
Microbacterium_sp_PAMC_28756,0.0049504950495049506,American
Micrococcus_lylae,0.10396039603960396,American
Milkweed_yellows_phytoplasma,0.6881188118811881,American
Millionella_massiliensis,0.09900990099009901,American
Mitsuokella_multacida,0.019801980198019802,American
Mobilibacterium_timonense,0.024752475247524754,American
Mobiluncus_curtisii,0.04950495049504951,American
Mogibacterium_diversum,0.2524752475247525,American
Mogibacterium_pumilum,0.09405940594059406,American
Mogibacterium_timidum,0.01485148514851485,American
Monoglobus_pectinilyticus,0.7277227722772277,American
Moraxella_catarrhalis,0.0049504950495049506,American
Mordavella_sp_Marseille-P3756,0.9702970297029703,American
Mucinivorans_hirudinis,0.18316831683168316,American
Murdochiella_massiliensis,0.36633663366336633,American
Murdochiella_vaginalis,0.17326732673267325,American
Muribaculum_intestinale,0.6584158415841584,American
Mycolicibacterium_houstonense,0.06435643564356436,American
Mycolicibacterium_malmesburyense,0.15346534653465346,American
Mycoplasma_alvi,0.0297029702970297,American
Mycoplasma_arginini,0.019801980198019802,American
Mycoplasma_elephantis,0.0049504950495049506,American
Mycoplasma_hominis,0.009900990099009901,American
Mycoplasma_mycoides,0.0049504950495049506,American
Mycoplasma_opalescens,0.009900990099009901,American
Mycoplasma_pirum,0.024752475247524754,American
Mycoplasma_sp_(ex_Biomphalaria_glabrata),0.0049504950495049506,American
Myroides_odoratimimus,0.10396039603960396,American
Ndongobacter_massiliensis,0.06930693069306931,American
Negativibacillus_massiliensis,0.9752475247524752,American
Negativicoccus_massiliensis,0.024752475247524754,American
Neglecta_timonensis,0.9554455445544554,American
Neisseria_bacilliformis,0.0049504950495049506,American
Neisseria_elongata,0.0297029702970297,American
Neisseria_meningitidis,0.0049504950495049506,American
Neisseria_mucosa,0.16831683168316833,American
Neisseria_sicca,0.024752475247524754,American
Neisseria_subflava,0.18811881188118812,American
Neofamilia_massiliensis,0.0049504950495049506,American
Neokomagataea_thailandica,0.0049504950495049506,American
Neorickettsia_helminthoeca,0.0049504950495049506,American
Neorickettsia_risticii,0.009900990099009901,American
Neorickettsia_sennetsu,0.009900990099009901,American
Nitrosomonas_eutropha,0.009900990099009901,American
Nocardia_pneumoniae,0.01485148514851485,American
Novosphingobium_nitrogenifigens,0.0049504950495049506,American
Novosphingobium_rosa,0.0049504950495049506,American
Occidentia_massiliensis,0.009900990099009901,American
Oceanibacterium_hippocampi,0.01485148514851485,American
Oceanibaculum_pacificum,0.009900990099009901,American
Odoribacter_laneus,0.9158415841584159,American
Odoribacter_splanchnicus,0.995049504950495,American
Olegusella_massiliensis,0.054455445544554455,American
Olsenella_profusa,0.039603960396039604,American
Olsenella_scatoligenes,0.034653465346534656,American
Olsenella_sp_GAM18,0.21287128712871287,American
Olsenella_timonensis,0.11386138613861387,American
Olsenella_uli,0.04950495049504951,American
Olsenella_umbonata,0.019801980198019802,American
Oribacterium_parvum,0.04455445544554455,American
Oribacterium_sinus,0.09900990099009901,American
Ornithobacterium_rhinotracheale,0.36633663366336633,American
Oscillibacter_ruminantium,0.806930693069307,American
Oscillibacter_sp_PEA192,1.0,American
Oscillibacter_valericigenes,0.6881188118811881,American
Oxalobacter_formigenes,0.2524752475247525,American
Oxobacter_pfennigii,0.0049504950495049506,American
Paeniclostridium_sordellii,0.0049504950495049506,American
Pajaroellobacter_abortibovis,0.0049504950495049506,American
Paludibacter_jiangxiensis,0.009900990099009901,American
Paludibacter_propionicigenes,0.0049504950495049506,American
Paludibacterium_yongneupense,0.0049504950495049506,American
Pantoea_dispersa,0.0049504950495049506,American
Papillibacter_cinnamivorans,0.2623762376237624,American
Parabacteroides_chartae,0.034653465346534656,American
Parabacteroides_distasonis,0.995049504950495,American
Parabacteroides_goldsteinii,0.9900990099009901,American
Parabacteroides_johnsonii,0.995049504950495,American
Parabacteroides_sp_CT06,1.0,American
Paracoccus_alcaliphilus,0.0049504950495049506,American
Paracoccus_mutanolyticus,0.0049504950495049506,American
Paracoccus_yeei,0.0049504950495049506,American
Paraprevotella_xylaniphila,1.0,American
Pararhodospirillum_photometricum,0.009900990099009901,American
Parasutterella_excrementihominis,0.7722772277227723,American
Parolsenella_catena,0.15841584158415842,American
Parvibaculum_lavamentivorans,0.009900990099009901,American
Parvimonas_micra,0.15346534653465346,American
Pasteurella_bettyae,0.0297029702970297,American
Peanut_witches-broom_phytoplasma,0.019801980198019802,American
Pediococcus_acidilactici,0.0049504950495049506,American
Pelomonas_puraquae,0.0049504950495049506,American
Peptoanaerobacter_stomatis,0.10396039603960396,American
Peptococcus_niger,0.019801980198019802,American
Peptoniphilus_asaccharolyticus,0.14356435643564355,American
Peptoniphilus_coxii,0.01485148514851485,American
Peptoniphilus_duerdenii,0.039603960396039604,American
Peptoniphilus_grossensis,0.0891089108910891,American
Peptoniphilus_harei,0.024752475247524754,American
Peptoniphilus_lacrimalis,0.0594059405940594,American
Peptoniphilus_obesi,0.04455445544554455,American
Peptoniphilus_senegalensis,0.04455445544554455,American
Peptoniphilus_urinimassiliensis,0.0297029702970297,American
Peptostreptococcaceae_bacterium_oral_taxon_929,0.07425742574257425,American
Peptostreptococcus_anaerobius,0.10396039603960396,American
Peptostreptococcus_russellii,0.009900990099009901,American
Peptostreptococcus_stomatis,0.08415841584158416,American
Petrimonas_mucosa,0.3712871287128713,American
Phascolarctobacterium_faecium,0.6534653465346535,American
Phascolarctobacterium_succinatutens,0.7920792079207921,American
Phenylobacterium_sp_HYN0004,0.0049504950495049506,American
Phenylobacterium_zucineum,0.034653465346534656,American
Phocaeicola_abscessus,0.06930693069306931,American
Phocea_massiliensis,0.9702970297029703,American
Phoenicibacter_congonensis,0.09405940594059406,American
Phycicoccus_jejuensis,0.034653465346534656,American
Planktothrix_tepida,0.054455445544554455,American
Plautia_stali_symbiont,0.0049504950495049506,American
Poinsettia_branch-inducing_phytoplasma,0.26732673267326734,American
Polaromonas_jejuensis,0.0049504950495049506,American
Polaromonas_naphthalenivorans,0.0049504950495049506,American
Polaromonas_sp_JS666,0.0049504950495049506,American
Polaromonas_sp_SP1,0.0049504950495049506,American
Pontibacillus_chungwhensis,0.024752475247524754,American
Pontibacillus_litoralis,0.5346534653465347,American
Porphyrobacter_cryptus,0.0049504950495049506,American
Porphyromonas_asaccharolytica,0.26732673267326734,American
Porphyromonas_bennonis,0.19801980198019803,American
Porphyromonas_cangingivalis,0.009900990099009901,American
Porphyromonas_catoniae,0.009900990099009901,American
Porphyromonas_circumdentaria,0.28217821782178215,American
Porphyromonas_crevioricanis,0.2079207920792079,American
Porphyromonas_endodontalis,0.12871287128712872,American
Porphyromonas_gingivalis,0.12871287128712872,American
Porphyromonas_gingivicanis,0.0049504950495049506,American
Porphyromonas_levii,0.38613861386138615,American
Porphyromonas_macacae,0.039603960396039604,American
Porphyromonas_somerae,0.7970297029702971,American
Prevotella_aff_ruminicola_Tc2-24,0.17326732673267325,American
Prevotella_albensis,0.2871287128712871,American
Prevotella_amnii,0.5643564356435643,American
Prevotella_aurantiaca,0.2871287128712871,American
Prevotella_baroniae,0.44554455445544555,American
Prevotella_bergensis,0.6732673267326733,American
Prevotella_bivia,0.7376237623762376,American
Prevotella_brevis,0.2079207920792079,American
Prevotella_bryantii,0.26732673267326734,American
Prevotella_buccae,0.16336633663366337,American
Prevotella_buccalis,0.8910891089108911,American
Prevotella_copri,0.8415841584158416,American
Prevotella_corporis,0.6683168316831684,American
Prevotella_dentalis,0.27722772277227725,American
Prevotella_dentasini,0.24752475247524752,American
Prevotella_denticola,0.297029702970297,American
Prevotella_disiens,0.6782178217821783,American
Prevotella_enoeca,0.12376237623762376,American
Prevotella_falsenii,0.17326732673267325,American
Prevotella_fusca,0.3465346534653465,American
Prevotella_histicola,0.25742574257425743,American
Prevotella_ihumii,0.8267326732673267,American
Prevotella_intermedia,0.16831683168316833,American
Prevotella_jejuni,0.26732673267326734,American
Prevotella_loescheii,0.019801980198019802,American
Prevotella_maculosa,0.09405940594059406,American
Prevotella_marshii,0.4603960396039604,American
Prevotella_melaninogenica,0.2871287128712871,American
Prevotella_micans,0.09900990099009901,American
Prevotella_multiformis,0.23267326732673269,American
Prevotella_multisaccharivorax,0.297029702970297,American
Prevotella_nanceiensis,0.49504950495049505,American
Prevotella_nigrescens,0.0594059405940594,American
Prevotella_oralis,0.09405940594059406,American
Prevotella_oris,0.0594059405940594,American
Prevotella_oryzae,0.039603960396039604,American
Prevotella_oulorum,0.22772277227722773,American
Prevotella_pallens,0.4504950495049505,American
Prevotella_paludivivens,0.034653465346534656,American
Prevotella_ruminicola,0.1485148514851485,American
Prevotella_saccharolytica,0.07920792079207921,American
Prevotella_salivae,0.30198019801980197,American
Prevotella_scopos,0.38613861386138615,American
Prevotella_shahii,0.11386138613861387,American
Prevotella_sp_oral_taxon_299,0.0594059405940594,American
Prevotella_stercorea,0.9752475247524752,American
Prevotella_timonensis,0.905940594059406,American
Prevotella_veroralis,0.21782178217821782,American
Prevotellamassilia_timonensis,0.995049504950495,American
Propionibacterium_freudenreichii,0.009900990099009901,American
Propionibacterium_namnetense,0.0049504950495049506,American
Propionimicrobium_sp_Marseille-P3275,0.10891089108910891,American
Proteiniclasticum_ruminis,0.22277227722772278,American
Proteiniphilum_saccharofermentans,0.039603960396039604,American
Proteus_mirabilis,0.0049504950495049506,American
Provencibacterium_massiliense,0.9306930693069307,American
Pseudobutyrivibrio_ruminis,0.09900990099009901,American
Pseudoclostridium_thermosuccinogenes,0.009900990099009901,American
Pseudoflavonifractor_capillosus,1.0,American
Pseudomonas_extremorientalis,0.0049504950495049506,American
Pseudomonas_fragi,0.0049504950495049506,American
Pseudomonas_monteilii,0.0049504950495049506,American
Pseudomonas_sp_LTGT-11-2Z,0.0049504950495049506,American
Pseudomonas_sp_TMW_21634,0.0049504950495049506,American
Pseudomonas_tolaasii,0.0297029702970297,American
Pseudopropionibacterium_propionicum,0.0049504950495049506,American
